,question_id,semantic_str,image_id,answer,op_select,op_query,op_filter,op_relate,op_verify,op_choose,op_exist,op_or,op_different,op_and,op_same,op_common,skipped,model_response,correct,timeout,runtime_sec,answer_similarity,answer_sanitized,is_antonym
8282,201663557,"select: cabinets (10)->filter hposition: right [0]->relate: appliance,to the left of,s (2) [1]->query: name [2]",n35676,dishwasher,1,1,1,1,0,0,0,0,0,0,0,0,False,UNSAT,False,False,0.852156400680542,0.0,dishwasher,False
8283,201908860,"select: napkin (9)->relate: food,to the left of,s (0) [0]->query: name [1]",n479092,sandwiches,1,1,0,1,0,0,0,0,0,0,0,0,False,food,False,False,0.8871357440948486,0.49953463673591614,sandwich,False
8285,20151844,"select: woman (7)->relate: drink,behind,o (1) [0]->query: name [1]",n313060,coffee,1,1,0,1,0,0,0,0,0,0,0,0,False,coffee_cup,False,False,0.8254766464233398,0.5661211013793945,coffee,False
8286,201188393,select: jacket (4)->query: color [0],n483840,brown,1,1,0,0,0,0,0,0,0,0,0,0,False,light_blue,False,False,0.36615443229675293,0.33194512128829956,brown,False
8287,202262515,select: tree (10)->filter size: not(small) [0]->query: color [1],n538039,green,1,1,1,0,0,0,0,0,0,0,0,0,False,blond,False,False,0.3749387264251709,0.5303610563278198,green,False
8289,201188342,"select: he (0)->relate: device,using,o (3) [0]->query: name [1]",n483840,phone,1,1,0,1,0,0,0,0,0,0,0,0,False,cell_phone,False,False,0.8459675312042236,0.7149004936218262,phone,False
8290,20903010,select: shirt (4)->filter cleanliness: clean [0]->choose: short sleeved|long sleeved [1],n411121,short sleeved,1,0,1,0,0,1,0,0,0,0,0,0,False,short_sleeved,True,False,0.34877538681030273,1.0000001192092896,short_sleeved,False
8295,202053224,select: belt (3)->filter material: leather [0]->query: color [1],n334278,black,1,1,1,0,0,0,0,0,0,0,0,0,False,dark_blue,False,False,0.38101863861083984,0.45241981744766235,black,False
8297,201887054,"select: vehicle (11)->filter vposition: top [0]->relate: _,in front of,s (12) [1]->query: name [2]",n429961,table,1,1,1,1,0,0,0,0,0,0,0,0,False,basket,False,False,2.6421966552734375,0.32261234521865845,table,False
8298,201347376,select: person (3)->filter activity: looking up [0]->query: name [1],n65202,skateboarder,1,1,1,0,0,0,0,0,0,0,0,0,False,person,False,False,0.37171053886413574,0.3751955032348633,skateboarder,False
8299,201887056,"select: vehicle (11)->filter material: metal [0]->relate: furniture,in front of,s (12) [1]->query: name [2]",n429961,table,1,1,1,1,0,0,0,0,0,0,0,0,False,dining_table,False,False,0.831559419631958,0.7102208137512207,table,False
8300,20652493,"select: shoes (6)->relate: person,wearing,s (0) [0]->query: name [1]",n400036,woman,1,1,0,1,0,0,0,0,0,0,0,0,False,player,False,False,0.7483303546905518,0.30970510840415955,woman,False
8301,201826736,select: animal (6)->filter size: large [0]->query: activity [1],n59627,looking up,1,1,1,0,0,0,0,0,0,0,0,0,False,sleeping,False,False,0.3778543472290039,0.3078329861164093,looking_up,False
8302,201826737,select: elephant (6)->query: activity [0],n59627,looking up,1,1,0,0,0,0,0,0,0,0,0,0,False,reading,False,False,0.3589637279510498,0.3160301446914673,looking_up,False
8303,20308891,"select: oven (14)->relate: appliance,to the right of,s (22) [0]->query: name [1]",n278312,toaster,1,1,0,1,0,0,0,0,0,0,0,0,False,gas_stove,False,False,0.775930643081665,0.44161713123321533,toaster,False
8305,20257411,"select: life jacket (13)->relate: person,to the left of,s (8) [0]->relate: place,standing on,o (5) [1]->query: name [2]",n441859,sand,1,1,0,2,0,0,0,0,0,0,0,0,False,ocean,False,False,1.4142577648162842,0.5135912299156189,sand,False
8307,20308899,"select: stove (18)->relate: appliance,to the right of,s (22) [0]->query: name [1]",n278312,toaster,1,1,0,1,0,0,0,0,0,0,0,0,False,microwave,False,False,0.8064301013946533,0.557939887046814,toaster,False
8308,201984171,"select: woman (6)->filter face expression: not(sad) [0]->relate: _,holding onto,o (13) [1]->query: name [2]",n16378,papers,1,1,1,1,0,0,0,0,0,0,0,0,False,blouse,False,False,3.061476230621338,0.21988968551158905,paper,False
8309,201030367,select: shuttle (14)->query: color [0],n54424,blue,1,1,0,0,0,0,0,0,0,0,0,0,False,UNSAT,False,False,0.32623934745788574,0.0,blue,False
8311,20456669,"select: table (7)->relate: _,in front of,o (8) [0]->query: name [1]",n65885,cabinet,1,1,0,1,0,0,0,0,0,0,0,0,False,piano,False,False,2.1760640144348145,0.2983766794204712,cabinet,False
8313,202265782,"select: woman (0)->relate: furniture,sitting atop,o (6) [0]->query: name [1]",n534106,couch,1,1,0,1,0,0,0,0,0,0,0,0,False,couch,True,False,0.8112359046936035,1.0000001192092896,couch,False
8315,201153076,select: person (0)->filter age: young [0]->query: hposition [1],n160664,right,1,1,1,0,0,0,0,0,0,0,0,0,False,right,True,False,0.35673093795776367,1.0,right,False
8316,2062280,select: bleachers (14)->query: material [0],n179136,wood,1,1,0,0,0,0,0,0,0,0,0,0,False,stone,False,False,0.3576653003692627,0.3894903063774109,wood,False
8317,202286719,"select: woman (0)->relate: animal,looking at,o (10) [0]->query: name [1]",n413002,elephant,1,1,0,1,0,0,0,0,0,0,0,0,False,turtle,False,False,0.7249941825866699,0.43890708684921265,elephant,False
8319,201303383,select: jacket (3)->query: color [0],n518912,gray,1,1,0,0,0,0,0,0,0,0,0,0,False,green,False,False,0.36842894554138184,0.6639617681503296,gray,False
8320,20456665,"select: cabinet (8)->relate: _,in front of,s (7) [0]->query: name [1]",n65885,table,1,1,0,1,0,0,0,0,0,0,0,0,False,piano,False,False,2.305946111679077,0.34984976053237915,table,False
8321,20652729,"select: woman (0)->relate: _,in front of,s (7) [0]->query: name [1]",n400036,cars,1,1,0,1,0,0,0,0,0,0,0,0,False,soccer,False,False,2.6364359855651855,0.33727073669433594,car,False
8322,202223283,"select: man (12)->relate: shorts,wearing,o (3) [0]->query: color [1]",n257997,gray,1,1,0,1,0,0,0,0,0,0,0,0,False,khaki,False,False,0.9809811115264893,0.5053836107254028,gray,False
8323,20246053,select: person (8)->filter pose: standing [0]->query: name [1],n489190,skateboarder,1,1,1,0,0,0,0,0,0,0,0,0,False,person,False,False,0.36991262435913086,0.3751955032348633,skateboarder,False
8324,202156626,select: trees (11)->choose color: brown|green [0],n543966,brown,1,0,0,0,0,1,0,0,0,0,0,0,False,green,False,False,0.3654961585998535,0.6335818767547607,brown,False
8325,20246059,"select: helmet (4)->relate: skateboarder,to the left of,s (8) [0]->query: gender [1]",n489190,female,1,1,0,1,0,0,0,0,0,0,0,0,False,female,True,False,0.8928639888763428,1.0000001192092896,female,False
8326,20652727,"select: woman (0)->relate: _,in front of,s (7) [0]->query: name [1]",n400036,cars,1,1,0,1,0,0,0,0,0,0,0,0,False,soccer,False,False,2.647059202194214,0.33727073669433594,car,False
8327,20330177,select: person (13)->filter hposition: left [0]->query: height [1],n260521,tall,1,1,1,0,0,0,0,0,0,0,0,0,False,tall,True,False,0.35852813720703125,0.9999999403953552,tall,False
8329,201621574,select: floor (0)->query: color [0],n275148,brown,1,1,0,0,0,0,0,0,0,0,0,0,False,dark,False,False,0.3706650733947754,0.49109625816345215,brown,False
8332,20811321,"select: person (1)->relate: chair,sitting on,o (4) [0]->query: color [1]",n167552,dark,1,1,0,1,0,0,0,0,0,0,0,0,False,red,False,False,0.9381132125854492,0.41602325439453125,dark,False
8335,20262674,"select: girl (3)->relate: girl,in front of,s (2) [0]->query: age [1]",n172618,young,1,1,0,1,0,0,0,0,0,0,0,0,False,young,True,False,0.34838080406188965,1.0000001192092896,young,False
8340,20226438,"select: shirt (23)->relate: person,wearing,s (11) [0]->query: race [1]",n68769,asian,1,1,0,1,0,0,0,0,0,0,0,0,False,asian,True,False,0.8515682220458984,1.0,asian,False
8341,20647537,select: cap (8)->query: color [0],n98540,blue,1,1,0,0,0,0,0,0,0,0,0,0,False,yellow,False,False,0.35944509506225586,0.7309359312057495,blue,False
8342,20262678,"select: kite (4)->relate: person,in front of,s (2) [0]->query: name [1]",n172618,girl,1,1,0,1,0,0,0,0,0,0,0,0,False,person,False,False,0.7206592559814453,0.4479902386665344,girl,False
8343,202003718,"select: cables (12)->filter color: black [0]->relate: _,in front of,s (11) [1]->query: name [2]",n262920,laptops,1,1,1,1,0,0,0,0,0,0,0,0,False,speaker,False,False,2.911043882369995,0.33327603340148926,laptop,False
8345,202003710,"select: desk (13)->relate: _,on top of,s (11) [0]->query: name [1]",n262920,laptops,1,1,0,1,0,0,0,0,0,0,0,0,False,speaker,False,False,2.498957633972168,0.33327603340148926,laptop,False
8346,202003711,"select: floor (15)->relate: desk,on top of,s (13) [0]->filter size: small [1]->relate: device,on top of,s (11) [2]->query: name [3]",n262920,laptops,1,1,1,2,0,0,0,0,0,0,0,0,False,speaker,False,False,1.29447340965271,0.33327603340148926,laptop,False
8347,202003712,"select: desk (13)->relate: device,on top of,s (11) [0]->query: name [1]",n262920,laptops,1,1,0,1,0,0,0,0,0,0,0,0,False,speaker,False,False,0.8303754329681396,0.33327603340148926,laptop,False
8349,20480784,"select: cat (3)->choose rel: books,to the right of|to the left of,s (6) [0]",n520071,right,1,0,0,0,0,1,0,0,0,0,0,0,False,to_the_right_of,True,False,0.8186414241790771,0.9999999403953552,to_the_right_of,False
8350,202240539,"select: man (1)->filter: not(old) [0]->relate: device,to the left of,s (0) [1]->query: name [2]",n162148,remote control,1,1,1,1,0,0,0,0,0,0,0,0,False,game_controller,False,False,0.7743139266967773,0.6673091053962708,remote_control,False
8351,20157445,select: table (5)->filter material: wood [0]->choose shape: rectangular|round [1],n170941,rectangular,1,0,1,0,0,1,0,0,0,0,0,0,False,round,False,False,0.35963010787963867,0.5009965896606445,rectangular,False
8352,202257932,select: pants (12)->query: color [0],n216553,light blue,1,1,0,0,0,0,0,0,0,0,0,0,False,dark_blue,False,False,0.34594011306762695,0.913162887096405,light_blue,False
8353,201428998,"select: refrigerator (0)->select: stove (2) ->choose smaller:  [0, 1]",n64959,stove,2,0,0,0,0,1,0,0,0,0,0,0,False,refrigerator,False,False,0.6782751083374023,0.5059245228767395,stove,False
8354,202174125,"select: table (8)->relate: oven,to the left of,s (3) [0]->choose: closed|open [1]",n398429,closed,1,0,0,1,0,1,0,0,0,0,0,0,False,open,False,False,0.88266921043396,0.6285825967788696,closed,True
8355,20344951,select: tennis ball (5)->choose hposition: left|right [0],n560243,left,1,0,0,0,0,1,0,0,0,0,0,0,False,left,True,False,0.33055734634399414,0.9999998807907104,left,False
8356,20724383,select: forest (6)->choose height: tall|short [0],n369970,tall,1,0,0,0,0,1,0,0,0,0,0,0,False,short,False,False,0.33916378021240234,0.5797072649002075,tall,True
8357,202244092,select: food (0)->filter: not(sprinkled) [0]->query: name [1],n296467,cookies,1,1,1,0,0,0,0,0,0,0,0,0,False,carrot,False,False,0.38416433334350586,0.3584325909614563,cookie,False
8358,201428993,"select: refrigerator (0)->relate: _,bigger than,o (2) [0]->query: name [1]",n64959,stove,1,1,0,1,0,0,0,0,0,0,0,0,False,tape,False,False,2.863304615020752,0.2733874022960663,stove,False
8359,201428990,"select: stove (2)->relate: appliance,bigger than,s (0) [0]->query: name [1]",n64959,refrigerator,1,1,0,1,0,0,0,0,0,0,0,0,False,stove,False,False,0.7592768669128418,0.5059245228767395,refrigerator,False
8360,201682357,"select: man (0)->relate: shoes,wearing,o (4) [0]->query: color [1]",n51658,white,1,1,0,1,0,0,0,0,0,0,0,0,False,red,False,False,0.9302918910980225,0.6597241759300232,white,False
8361,20827669,select: coffee table (9)->query: color [0],n283587,light brown,1,1,0,0,0,0,0,0,0,0,0,0,False,silver,False,False,0.3675961494445801,0.3955501317977905,light_brown,False
8363,20699174,"select: man (0)->relate: hat,wearing,o (10) [0]->query: color [1]",n512257,brown,1,1,0,1,0,0,0,0,0,0,0,0,False,gold,False,False,0.9040939807891846,0.41659826040267944,brown,False
8364,20551622,"select: tree (19)->filter material: wood [0]->relate: vehicle,in front of,s (0) [1]->query: name [2]",n153118,train,1,1,1,1,0,0,0,0,0,0,0,0,False,train,True,False,0.8816735744476318,1.000000238418579,train,False
8365,20551620,"select: trees (19)->relate: _,in front of,s (0) [0]->query: name [1]",n153118,train,1,1,0,1,0,0,0,0,0,0,0,0,False,train,True,False,2.7269058227539062,1.000000238418579,train,False
8366,201886879,"select: vehicle (11)->relate: furniture,behind,o (12) [0]->query: name [1]",n429961,table,1,1,0,1,0,0,0,0,0,0,0,0,False,dining_table,False,False,0.7880077362060547,0.7102208137512207,table,False
8367,201996991,"select: sweater (3)->relate: person,wearing,s (5) [0]->query: name [1]",n250715,pilot,1,1,0,1,0,0,0,0,0,0,0,0,False,person,False,False,0.7285439968109131,0.325583815574646,pilot,False
8368,201996992,"select: sweater (3)->relate: person,wearing,s (5) [0]->query: name [1]",n250715,pilot,1,1,0,1,0,0,0,0,0,0,0,0,False,person,False,False,0.7298619747161865,0.325583815574646,pilot,False
8369,201756847,"select: countertop (6)->relate: kitten,lying on top of,s (1) [0]->relate: _,lying next to,s (0) [1]->query: name [2]",n567860,banana,1,1,0,2,0,0,0,0,0,0,0,0,False,banana,True,False,2.819657802581787,1.0,banana,False
8371,201996995,"select: shirt (2)->relate: person,wearing,s (5) [0]->query: name [1]",n250715,pilot,1,1,0,1,0,0,0,0,0,0,0,0,False,person,False,False,0.7317280769348145,0.325583815574646,pilot,False
8372,201996996,"select: shirt (2)->relate: person,wearing,s (5) [0]->query: name [1]",n250715,pilot,1,1,0,1,0,0,0,0,0,0,0,0,False,person,False,False,0.7268326282501221,0.325583815574646,pilot,False
8373,201498101,select: computer (16)->query: hposition [0],n315887,right,1,1,0,0,0,0,0,0,0,0,0,0,False,middle,False,False,0.3295629024505615,0.2802426218986511,right,False
8374,201996999,"select: chair (8)->relate: person,sitting in,s (5) [0]->query: name [1]",n250715,pilot,1,1,0,1,0,0,0,0,0,0,0,0,False,person,False,False,0.7610094547271729,0.325583815574646,pilot,False
8375,20636929,select: potato (0)->query: shape [0],n184385,round,1,1,0,0,0,0,0,0,0,0,0,0,False,octagonal,False,False,0.34653687477111816,0.5115923881530762,round,False
8378,20452100,"select: picture frame (0)->relate: _,around,o (3) [0]->query: name [1]",n6908,picture,1,1,0,1,0,0,0,0,0,0,0,0,False,picture_frame,False,False,2.641545057296753,0.46013957262039185,picture,False
8381,201804695,select: lamp (9)->query: hposition [0],n51002,left,1,1,0,0,0,0,0,0,0,0,0,0,False,middle,False,False,0.32977747917175293,0.3052380084991455,left,False
8382,202262344,"select: glass (2)->relate: _,in front of,o (22) [0]->query: name [1]",n28572,menu,1,1,0,1,0,0,0,0,0,0,0,0,False,dining_table,False,False,3.4398703575134277,0.4474011957645416,menu,False
8386,201444935,"select: sky (14)->relate: _,covered by,s (12) [0]->query: name [1]",n289376,trees,1,1,0,1,0,0,0,0,0,0,0,0,False,bench,False,False,2.6885764598846436,0.2651168704032898,tree,False
8387,201623628,"select: oven (2)->relate: appliance,to the left of,s (0) [0]->query: name [1]",n501609,refrigerator,1,1,0,1,0,0,0,0,0,0,0,0,False,gas_stove,False,False,0.8257575035095215,0.43393200635910034,refrigerator,False
8391,20667402,"select: pillow (9)->relate: device,to the right of,s (12) [0]->query: name [1]",n181355,wii controller,1,1,0,1,0,0,0,0,0,0,0,0,False,cell_phone,False,False,0.881901741027832,0.3571477234363556,wii_controller,False
8392,20667401,"select: pillow (9)->filter material: cloth [0]->relate: device,to the right of,s (12) [1]->query: name [2]",n181355,wii controller,1,1,1,1,0,0,0,0,0,0,0,0,False,UNSAT,False,False,0.9303183555603027,0.0,wii_controller,False
8393,20169696,"select: shirt (5)->relate: person,wearing,s (1) [0]->query: name [1]",n58220,man,1,1,0,1,0,0,0,0,0,0,0,0,False,person,False,False,0.6832044124603271,0.26461827754974365,man,False
8394,202023383,select: tray (3)->query: material [0],n95313,plastic,1,1,0,0,0,0,0,0,0,0,0,0,False,iron,False,False,0.35360264778137207,0.3759835362434387,plastic,False
8395,202156839,select: animal (3)->filter color: gray [0]->query: name [1],n543966,elephants,1,1,1,0,0,0,0,0,0,0,0,0,False,elephant,True,False,0.38213539123535156,1.0000001192092896,elephant,False
8396,201037131,"select: pole (1)->relate: _,on top of,s (0) [0]->query: name [1]",n393305,traffic sign,1,1,0,1,0,0,0,0,0,0,0,0,False,trash_can,False,False,3.665780782699585,0.41230541467666626,traffic_sign,False
8397,20753272,select: furniture (7)->filter: not(short) [0]->query: name [1],n49438,dresser,1,1,1,0,0,0,0,0,0,0,0,0,False,bed,False,False,0.35086631774902344,0.3301960825920105,dresser,False
8398,202006898,select: appliance (7)->filter: not(full) [0]->choose cleanliness: clean|dirty [1],n97485,clean,1,0,1,0,0,1,0,0,0,0,0,0,False,clean,True,False,0.35117459297180176,1.0,clean,False
8399,202244544,select: vegetable (1)->filter: not(cut) [0]->query: name [1],n296467,beans,1,1,1,0,0,0,0,0,0,0,0,0,False,carrot,False,False,0.352630615234375,0.47370487451553345,bean,False
8400,201639441,"select: vehicle (17)->relate: person,near,s (16) [0]->relate: animal,in front of,s (5) [1]->query: name [2]",n497789,zebras,1,1,0,2,0,0,0,0,0,0,0,0,False,zebra,True,False,1.457538366317749,1.0,zebra,False
8401,201639442,"select: people (16)->relate: animal,in front of,s (5) [0]->query: name [1]",n497789,zebras,1,1,0,1,0,0,0,0,0,0,0,0,False,zebra,True,False,0.8914928436279297,1.0,zebra,False
8402,202285432,"select: sausage (1)->relate: food,to the right of,s (2) [0]->query: shape [1]",n100991,round,1,1,0,1,0,0,0,0,0,0,0,0,False,rectangular,False,False,0.7891499996185303,0.5009965896606445,round,False
8403,2076538,"select: building (22)->filter size: large [0]->relate: _,on top of,s (9) [1]->query: name [2]",n173807,roof,1,1,1,1,0,0,0,0,0,0,0,0,False,suv,False,False,3.2789828777313232,0.37181586027145386,roof,False
8404,201319541,"select: shirt (1)->relate: person,wearing,s (0) [0]->query: name [1]",n508733,women,1,1,0,1,0,0,0,0,0,0,0,0,False,woman,True,False,0.7393674850463867,1.0,woman,False
8405,202073306,select: animal (7)->filter: beautiful [0]->choose name: deer|zebra [1],n219840,deer,1,0,1,0,0,1,0,0,0,0,0,0,False,deer,True,False,0.35641956329345703,1.0000001192092896,deer,False
8406,202073309,select: animal (3)->filter: not(beautiful) [0]->query: name [1],n219840,zebra,1,1,1,0,0,0,0,0,0,0,0,0,False,deer,False,False,0.3579108715057373,0.5240932106971741,zebra,False
8409,20468802,"select: man (2)->relate: _,covered by,s (0) [0]->query: name [1]",n171169,helmet,1,1,0,1,0,0,0,0,0,0,0,0,False,polo_shirt,False,False,1.9662997722625732,0.28095772862434387,helmet,False
